id,title,description,votes,cover_url,more_info_url,author,url_good_reads,inspiration_quote,created_at,updated_at,isbn,suggester_name,is_anonymous,suggester_id,available_in_mediathek,suggested_by
a1070b94-3628-45ce-bcf4-529804815d80,Wenn Affen von Affen lernen,"Was ist Intelligenz im künstlichen und menschlichen Sinn? Können Maschinen Bewusstsein entwickeln und wie würden wir das erkennen? Sind Maschinen fähig, Empathie zu zeigen und zu fühlen? Innovations-Guru Dr. Mario Herger gibt darauf Antworten. Er verdeutlicht die vielfältigen Chancen und positiven Auswirkungen von KI auf alle Aspekte des gesellschaftlichen und wirtschaftlichen Lebens. Spannende Gespräche mit KI-Vordenkern und KI-Praktikern aus dem Silicon Valley vermitteln dem Leser wertvolle neue Erkenntnisse und Mindsets. Ein unentbehrlicher KI-Ratgeber für Gegenwart und Zukunft!",1,http://books.google.com/books/content?id=mZ7QDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,Mario Herger,https://www.goodreads.com/search?q=Wenn%20Affen%20von%20Affen%20lernen%20Mario%20Herger,,2025-03-29 05:52:42.618801+00,2025-06-06 09:51:44.782636+00,9783864706509,,false,c9af2d4a-d5c7-43eb-a0a0-d931d46a5556,false,
a4c47111-9af7-433e-8aac-10f6417580da,Snow Crash,"Visionär und rasend schnell erzählt: Das zentrale Werk des Cyberpunks jetzt in neuer Übersetzung. Hiro Protagonist war mal Programmierer, aber seit auch hier die Konzerne alles gleichgeschaltet haben, zieht er jeden Bullshit-Job vor: Pizza-Auslieferer für die Mafia. Oder Information Broker für die ehemalige CIA. Wichtiger als die echte Welt ist für ihn ohnehin das Metaverse, ein virtueller Ort, an dem sich die Menschen mit ihren selbst gestalteten Avataren treffen. Dort begegnet er auch zum ersten Mal der Droge »Snow Crash«. Das Besondere: Snow Crash ist ein Computervirus, der auch Menschen befallen kann. Zusammen mit seiner Partnerin Y. T. ermittelt Hiro – und kommt einer Verschwörung auf die Spur, die bis in die menschliche Vorgeschichte zurückreicht. Für Leser*innen von William Gibson, Richard Morgan und Fans von Cyberpunk 2077.",1,http://books.google.com/books/content?id=EJ0qEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,Neal Stephenson,https://www.goodreads.com/search?q=Snow%20Crash%20Neal%20Stephenson,"Neil Stephenson""s Cyperpunk Buch hat schon vor 30 Jahren Metavors vorrausgesehen. Sehr lesenswert! ",2025-01-12 23:41:58.637854+00,2025-06-06 09:51:50.429981+00,9783104913384,,false,2cc88829-79ee-40d7-95c2-856ba1cdca48,true,
a8c70a0f-4938-40ee-9da8-6f9013861967,Überwintern. Wenn das Leben innehält,"Es gibt Zeiten, da liegt unser Leben „auf Eis“ und wir fühlen uns wie aus der Welt gefallen. Durch eine Krankheit oder den Verlust eines geliebten Menschen, durch Arbeitslosigkeit. Auch ein freudiges Ereignis wie die Geburt eines Kindes kann uns aus dem Gleichgewicht bringen. Katherine May nennt diese Zeiten des Rückzugs, die ihr selbst nur allzu vertraut sind, »Winter«. Und wie auch in der winterlichen Kälte alles ruht, um Kraft für den Frühling zu sammeln, so gibt May sich dem „Überwintern“ hin. Sie reist nach Tromsø zu den Polarlichtern, schwimmt im eisigen Meer, schwitzt in der Sauna und feiert das Winterfest Santa Lucia. Sie besinnt sich auf das Wesentliche und gibt sich der Ruhe und inneren Einkehr hin – bis sie sich wieder bereit fühlt, mit neuer Energie weiterzumachen. Wir können uns unsere Winter nicht aussuchen. Aber wie wir überwintern, schon. Ein wunderbares Buch über die heilsame Kraft des Innehaltens.",1,http://books.google.com/books/content?id=5NgnEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,Katherine May,https://www.goodreads.com/search?q=%C3%9Cberwintern.%20Wenn%20das%20Leben%20inneh%C3%A4lt%20Katherine%20May,"Empfehlung von Ines: Wie in der Natur gibt es auch für Dich Zeiten das Überwintern, und Du Dich hineinträumen kannst wo Du im nächsten Sommer aktiv sein wirst. ",2025-01-24 16:04:19.676609+00,2025-06-06 09:51:50.093599+00,9783458770725,,false,2cc88829-79ee-40d7-95c2-856ba1cdca48,false,
ade4cd56-f087-48b2-9086-517571706dc5,Empire of AI,"From a brilliant longtime AI insider with intimate access to the world of Sam Altman's OpenAI from the beginning, an eye-opening account of arguably the most fateful tech arms race in history, reshaping the planet in real time, from the cockpit of the company that is driving the frenzy When AI expert and investigative journalist Karen Hao first began covering OpenAI in 2019, she thought they were the good guys. Founded as a nonprofit with safety enshrined as its core mission, the organization was meant, its leader Sam Altman told us, to act as a check against more purely mercantile, and potentially dangerous, forces. What could go wrong? Over time, Hao began to wrestle ever more deeply with that question. Increasingly, she realized that the core truth of this massively disruptive sector is that its vision of success requires an almost unprecedented amount of resources: the “compute” power of high-end chips and the processing capacity to create massive large language models, the sheer volume of data that needs to be amassed at scale, the humans “cleaning up” that data for sweatshop wages throughout the Global South, and a truly alarming spike in the usage of energy and water underlying it all. The truth is that we have entered a new and ominous age of empire: only a small handful of globally scaled companies can even enter the field of play. At the head of the pack with its ChatGPT breakthrough, how would OpenAI resist such temptations? Spoiler alert: it didn’t. Armed with Microsoft’s billions, OpenAI is setting a breakneck pace, chased by a small group of the most valuable companies in human history—toward what end, not even they can define. All this time, Hao has maintained her deep sourcing within the company and the industry, and so she was in intimate contact with the story that shocked the entire tech industry—Altman’s sudden firing and triumphant return. The behind-the-scenes story of what happened, told here in full for the first time, is revelatory of who the people controlling this technology really are. But this isn’t just the story of a single company, however fascinating it is. The g forces pressing down on the people of OpenAI are deforming the judgment of everyone else too—as such forces do. Naked power finds the ideology to cloak itself; no one thinks they’re the bad guy. But in the meantime, as Hao shows through intrepid reporting on the ground around the world, the enormous wheels of extraction grind on. By drawing on the viewpoints of Silicon Valley engineers, Kenyan data laborers, and Chilean water activists, Hao presents the fullest picture of AI and its impact we’ve seen to date, alongside a trenchant analysis of where things are headed. An astonishing eyewitness view from both up in the command capsule of the new economy and down where the real suffering happens, Empire of AI pierces the veil of the industry defining our era.",1,http://books.google.com/books/content?id=r6M4EQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://play.google.com/store/books/details?id=r6M4EQAAQBAJ&source=gbs_api,Karen Hao,https://www.goodreads.com/search?q=Empire%20of%20AI,"Das gibt den Hintergrund zu den Unternehmen die Unsere Welt in den nächsten Jahren am Meisten verändern werden!. Es ist wichtig darüber bescheid zu wissen! ",2025-06-06 09:48:36.447823+00,2025-06-06 09:51:44.644067+00,9780593657515,Mark   Finnern,false,,false,96189531-2d90-4417-9be2-807c88f00a84
ae85052b-f9c8-4cad-ae02-555cd7a1c39b,kreativ. Die Kunst zu sein,"Das Kreativ-Geheimnis des Star-Produzenten hinter Johnny Cash, Adele, Run-DMC, Jay-Z und U2. Der NY-Times-Bestseller Kreativ. Die Kunst zu sein ist eine weise und überaus klare Quintessenz seines Lebenswerks. Es beleuchtet den Weg des Künstlers in einer Weise, dass wir ihm alle folgen können. Es führt uns zu den magischen Momenten von Hochstimmung und Transzendenz, in denen alles möglich ist. Viele berühmte Musikproduzenten sind für einen bestimmten Sound bekannt, der seine Zeit hat. Rick Rubin ist für etwas anderes bekannt: einen Raum zu schaffen, in dem Künstler*innen aller unterschiedlichen Genres und Traditionen zeigen können, wer sie wirklich sind und was sie wirklich zu bieten haben. Er hilft Menschen dabei, ihre selbst auferlegten Erwartungen zu überwinden, um sich wieder mit einem Zustand ursprünglichen Offenseins zu verbinden, aus dem Überraschendes entstehen kann. Im Laufe der Jahre, in denen Rick Rubin intensiv darüber nachgedacht hat, woher Kreativität kommt und woher nicht, hat er gelernt, dass es bei Künstler*innen nicht um ihre spezifische Leistung geht, sondern um ihre Beziehung zur Welt. Kreativität hat einen Platz im Leben eines jeden, und jede*r kann diesen Platz erweitern. »Eigentlich wollte ich ein Buch darüber schreiben, was es für ein großes Kunstwerk braucht, stattdessen offenbarte es sich als ein Buch darüber, wie man kreativ ist.«",3,http://books.google.com/books/content?id=OGaZEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,Rick Rubin,https://www.goodreads.com/search?q=kreativ.%20Die%20Kunst%20zu%20sein%20Rick%20Rubin,"Ein wunderbares Buch von einem der besten Musikproduzenten der letzten Jahrzehnte, Rick Rubin. Obwohl er kein Instrument spielt und keine Noten liest, produziert er mit seinen Musikern brillante Musik. In diesem Buch teilt er seine Philosophie und seine Methoden. ",2025-01-04 13:22:02.250943+00,2025-06-06 09:51:44.334087+00,9783426466612,,false,96189531-2d90-4417-9be2-807c88f00a84,false,
b15a52a7-e4e3-41a3-babb-5dec4cee524e,Information Theory and Evolution,"This highly interdisciplinary book discusses the phenomenon of life, including its origin and evolution (and also human cultural evolution), against the background of thermodynamics, statistical mechanics, and information theory. Among the central themes is the seeming contradiction between the second law of thermodynamics and the high degree of order and complexity produced by living systems. This paradox has its resolution in the information content of the Gibbs free energy that enters the biosphere from outside sources, as the author shows. The role of information in human cultural evolution is another focus of the book. One of the final chapters discusses the merging of information technology and biotechnology into a new discipline ? bio-information technology.",1,http://books.google.com/books/content?id=RXppDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,John Avery,https://www.goodreads.com/search?q=Information%20Theory%20and%20Evolution%20John%20Avery,,2025-03-26 04:44:00.066723+00,2025-06-06 09:51:47.747029+00,9789812383990,,false,ba895656-9646-4589-addd-bc90db10c431,false,
b497e370-103b-431c-ac0d-13bb3baf6f64,Küchenlabor,"Entdecken Sie die Wissenschaft in ihren Kochtöpfen! Chemiker Jan Groenewold und Koch Eke Mariën bringen Ihnen in diesem Ratgeber die Verbindung zwischen Chemie und Kochen näher und zeigen auf, wie Sie in Ihrem heimischen Küchenlabor ausgezeichnete Ergebnisse auf den Tisch zaubern können. Spannende Einblicke und Hintergründe bringen Ihnen das Verständnis über die Wissenschaft des Kochens näher und helfen dabei, Kochrezepte besser einordnen zu können. Anhand 75 Rezepten wird Ihnen die Theorie hinter 15 Prozessen, wie unter anderem der Maillard-Reaktionen, Karamellisierung, Verdampfung, Emulgierung oder der Oxidation nähergebracht. Freuen Sie sich auf großartige neue Geschmackserlebnisse! Genuss pur: Tolle Rezepte mit naturwissenschaftlichen Erläuterungen Ansprechende Gestaltung: Viele Rezeptbilder und Illustrationen",1,http://books.google.com/books/content?id=GAtHEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,Eke Mariën,https://www.goodreads.com/search?q=K%C3%BCchenlabor%20Eke%20Mari%C3%ABn,"Weil kochen nicht länger eine Liste von Zutaten ist, sondern ich tiefer eindringe, was knusprig, schaumig oder unglaublich zart macht",2025-01-28 19:07:19.057618+00,2025-06-06 09:51:49.923742+00,9783747105108,,true,8c564425-b142-43b2-9c91-404c2c399943,false,
bc6f0241-9ef0-4f02-afbb-4f63cbd3d59f,Planet Centered Innovation,"""Planet Centered Innovation"" ist der praxisnahe Leitfaden für nachhaltige Innovation. Das Buch führt durch die vier Phasen des planetenzentrierten Innovationsprozesses und zeigt anhand von Beispielen renommierter Unternehmen und mutiger Pioniere, wie nachhaltige Innovation gelingt. Es vermittelt Schlüsselkompetenzen, beleuchtet die Rolle von Leadership und  inspiriert  Macher, die  unternehmerische Verantwortung  übernehmen und die Zukunftsfähigkeit ihres Unternehmens gestalten wollen.",1,https://cover.genialokal-cdn.de/dl/c056206e-cd69-47e6-a26e-919f4cdc274b/1/daz4ed/image.jpg,,Steffen Erath,https://www.goodreads.com/search?q=Planet%20Centered%20Innovation%20Steffen%20Erath,"Steffen Eraths ""Planet Centered Innovation"" ist eine Pflichtlektüre für alle, die sich für nachhaltige Innovation und die Zukunft unseres Planeten interessieren. Erath, der letztes Jahr einen inspirierenden KI-Impact Workshop leitete, liefert in seinem Buch einen praxisnahen Leitfaden für Unternehmen, die nachhaltige Innovationen vorantreiben wollen. 
 https://www.linkedin.com/events/planetcenteredinnovation-nachha7252637244056899586/",2025-01-09 14:35:45.27812+00,2025-06-06 09:51:50.913635+00,9783786915126,,false,96189531-2d90-4417-9be2-807c88f00a84,false,
bfe95e2c-c850-4401-b8d9-12b0dbe27558,Die Möwe Jonathan,"Der Weltbestseller in neuer Geschenkausstattung Die Möwe Jonathan ist anders als ihre Artgenossen: Neugierig und hungrig auf die Weite des Meeres und des Himmels. Jonathan will alles lernen, erfahren und verstehen. Er ist verliebt ins Fliegen – und in die Freiheit. Das verstößt gegen die Tradition der Möwensippe und Jonathan wird vom Ältestenrat verbannt. Doch wäre er nicht die Möwe Jonathan, wenn er nicht so leidenschaftlich an seinen Zielen festhielte. Diese poetische Fabel ist ein Aufruf – unsere Träume und Sehnsüchte nicht aus den Augen zu verlieren.",1,http://books.google.com/books/content?id=9CtbDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,Richard Bach,https://www.goodreads.com/search?q=Die%20M%C3%B6we%20Jonathan%20Richard%20Bach,"Die Möwe Jonathan war für mich das erste Buch, in dem es darum ging, wie wichtig es ist, nachzudenken und nicht alles mitzumachen. Und wie befriedigend es sein kann, seine Fähigkeiten weiterzuentwickeln.
",2025-01-04 12:06:09.463304+00,2025-06-06 09:51:44.958485+00,9783843717168,,false,96189531-2d90-4417-9be2-807c88f00a84,false,
c5497f3c-06ba-465d-80be-e80bcb6be312,Gaming AI,"Pointing to the triumph of artificial intelligence over unaided humans in everything from games such as chess and Go to vital tasks such as protein folding and securities trading, many experts uphold the theory of a ""singularity."" This is the trigger point when human history ends and artificial intelligence prevails in an exponential cascade of self-replicating machines rocketing toward godlike supremacy in the universe. Gaming AI suggests that this belief is both dumb and self-defeating. Displaying a profound and crippling case of professional amnesia, the computer science establishment shows an ignorance of the most important findings of its own science, from Kurt Gödel's ""incompleteness"" to Alan Turing's ""oracle"" to Claude Shannon's ""entropy."" Dabbling in quantum machines, these believers in machine transcendence defy the deepest findings of quantum theory. Claiming to create minds, they are clinically ""out of their minds."" Despite the quasi-religious pretensions of techno-elites nobly saving the planet from their own devices, their faith in a techno-utopian singularity is a serious threat to real progress. An industry utterly dependent on human minds will not prosper by obsoleting both their customers and their creators. Gaming AI calls for a remedial immersion in the industry's own heroic history and an understanding of the actual science of their own human minds.",1,http://books.google.com/books/content?id=aCEBzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,George Gilder,https://www.goodreads.com/search?q=Gaming%20AI%20George%20Gilder,,2025-03-26 04:45:54.884881+00,2025-06-06 09:51:47.210807+00,9781936599875,,false,ba895656-9646-4589-addd-bc90db10c431,false,
c9a0b82d-c19b-4c31-b80d-6bb5e2504964,Who Owns the Future?,"Evaluates the negative impact of digital network technologies on the economy and particularly the middle class, citing challenges to employment and personal wealth while exploring the potential of a new information economy.",1,http://books.google.com/books/content?id=obDsAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,Jaron Lanier,https://www.goodreads.com/search?q=Who%20Owns%20the%20Future%3F%20Jaron%20Lanier,,2025-03-26 04:42:21.102119+00,2025-06-06 09:51:48.44926+00,9781451654974,,false,ba895656-9646-4589-addd-bc90db10c431,false,
ce82add1-cfba-46ce-8c86-86f74e0f8531,Telecosm,"The computer age is over. After a cataclysmic global run of thirty years, it has given birth to the age of the telecosm -- the world enabled and defined by new communications technology. Chips and software will continue to make great contributions to our lives, but the action is elsewhere. To seek the key to great wealth and to understand the bewildering ways that high tech is restructuring our lives, look not to chip speed but to communication power, or bandwidth. Bandwidth is exploding, and its abundance is the most important social and economic fact of our time. George Gilder is one of the great technological visionaries, and ""the man who put the 's' in 'telecosm'"" (Telephony magazine). He is equally famous for understanding and predicting the nuts and bolts of complex technologies, and for putting it all together in a soaring view of why things change, and what it means for our daily lives. His track record of futurist predictions is one of the best, often proving to be right even when initially opposed by mighty corporations and governments. He foresaw the power of fiber and wireless optics, the decline of the telephone regime, and the explosion of handheld computers, among many trends. His list of favored companies outpaced even the soaring Nasdaq in 1999 by more than double. His long-awaited Telecosm is a bible of the new age of communications. Equal parts science story, business history, social analysis, and prediction, it is the one book you need to make sense of the titanic changes underway in our lives. Whether you surf the net constantly or not at all, whether you live on your cell phone or hate it for its invasion of private life, you need this book. It has been less than two decades since the introduction of the IBM personal computer, and yet the enormous changes wrought in our lives by the computer will pale beside the changes of the telecosm. Gilder explains why computers will ""empty out,"" with their components migrating to the net; why hundreds of low-flying satellites will enable hand-held computers and communicators to become ubiquitous; why television will die; why newspapers and magazines will revive; why advertising will become less obnoxious; and why companies will never be able to waste your time again. Along the way you will meet the movers and shakers who have made the telecosm possible. From Charles Townes and Gordon Gould, who invented the laser, to the story of JDS Uniphase, ""the Intel of the Telecosm,"" to the birthing of fiberless optics pioneer TeraBeam, here are the inventors and entrepreneurs who will be hailed as the next Edison or Gates. From hardware to software to chips to storage, here are the technologies that will soon be as basic as the air we breathe.",1,http://books.google.com/books/content?id=Kzo-KTxdwcEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,George Gilder,https://www.goodreads.com/search?q=Telecosm%20George%20Gilder,,2025-03-26 04:46:08.116232+00,2025-06-06 09:51:47.040033+00,9780743215947,,false,ba895656-9646-4589-addd-bc90db10c431,false,
cf5b3783-59fe-44a7-a479-1e48e8baad15,Visions of Mind,"This collection presents a diverse overview of advances in the development of artificial minds as the 21st century begins. Authors from the 2000 UK Society for Artificial Intelligence conference and others from around the world contributed to this multi-disciplinary approach to the long-term problem of designing a human-like mind for scientific, social or engineering purposes.",1,http://books.google.com/books/content?id=M9uk__SlVgUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,Darryl N. Davis,https://www.goodreads.com/search?q=Visions%20of%20Mind%20Darryl%20N.%20Davis,,2025-03-26 04:43:09.662784+00,2025-06-06 09:51:48.097029+00,9781591404835,,false,ba895656-9646-4589-addd-bc90db10c431,false,
da1b2048-cec2-4127-950e-35bc4b3ee181,Why We Sleep,"Sleep is one of the most important aspects of our life, health and longevity and yet it is increasingly neglected in twenty-first-century society, with devastating consequences- every major disease in the developed world - Alzheimer's, cancer, obesity, diabetes - has very strong links to deficient sleep. In this book, the first of its kind written by a scientific expert, Professor Matthew Walker explores twenty years of cutting-edge research to solve the mystery of why sleep matters. Looking at creatures from across the animal kingdom as well as major human studies, Why We Sleep delves in to everything from what really happens in our brains and bodies when we dream to how caffeine and alcohol affect sleep and why our sleep patterns change across a lifetime, transforming our appreciation of the extraordinary phenomenon that safeguards our existence.",1,http://books.google.com/books/content?id=mIh4swEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,Matthew Walker,https://www.goodreads.com/search?q=Why%20We%20Sleep%20Matthew%20Walker,"Thomas: Zeigt einem die Funktion des Schlafens in allen Bereichen einen positiven Einfluss hat. Von warum gehen Jugendliche später ins Bett als ältere Erachsene, bis Einfluss von Stimulanzen auf den Schlaf! ",2025-01-09 20:08:19.185763+00,2025-06-06 09:51:50.750885+00,9780141983769,,false,96189531-2d90-4417-9be2-807c88f00a84,false,
e0afdab2-2b9c-440d-bbb9-499bd28f70f3,The Beginning of Infinity,"'Science has never had an advocate quite like David Deutsch ... A computational physicist on a par with his touchstones Alan Turing and Richard Feynman, and a philosopher in the line of his greatest hero, Karl Popper. His arguments are so clear that to read him is to experience the thrill of the highest level of discourse available on this planet and to understand it' Peter Forbes, Independent In our search for truth, how far have we advanced? This uniquely human quest for good explanations has driven amazing improvements in everything from scientific understanding and technology to politics, moral values and human welfare. But will progress end, either in catastrophe or completion - or will it continue infinitely? In this profound and seminal book, David Deutsch explores the furthest reaches of our current understanding, taking in the Infinity Hotel, supernovae and the nature of optimism, to instill in all of us a wonder at what we have achieved - and the fact that this is only the beginning of humanity's infinite possibility. 'This is Deutsch at his most ambitious, seeking to understand the implications of our scientific explanations of the world ... I enthusiastically recommend this rich, wide-ranging and elegantly written exposition of the unique insights of one of our most original intellectuals' Michael Berry, Times Higher Education Supplement 'Bold ... profound ... provocative and persuasive' Economist 'David Deutsch may well go down in history as one of the great scientists of our age' Scotsman",1,http://books.google.com/books/content?id=ex5xge75SR4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,David Deutsch,https://www.goodreads.com/search?q=The%20Beginning%20of%20Infinity%20David%20Deutsch,"Es wurde mir schon ein paarmal empfohlen als super interessantes Buch! 

",2025-01-09 13:24:03.048966+00,2025-06-06 09:51:51.27342+00,9780141969695,,false,96189531-2d90-4417-9be2-807c88f00a84,false,
e4137849-2ee1-4dca-97e3-16207e30723d,Wider die Verrohung,"Wer am lautesten und aggressivsten auftritt, bekommt am meisten Reichweite. Öffentliche Debatten werden gezielt emotionalisiert, polarisiert und manipuliert, die Stimmung wird dadurch feindseliger. Das ist nicht nur im persönlichen Alltag extrem frustrierend, sondern auch brandgefährlich für unsere Gesellschaft und Demokratie. Bestsellerautorin Ingrid Brodnig zeigt, wie diese Verrohung des Klimas bewusst herbeigeführt wird – zum Beispiel durch Bullshit-Debatten, populistische Diskussionsmuster, Diffamierung und Hetze gegen öffentliche Personen, Fake News und rechtsextreme Kampagnen, angetrieben von Mechanismen sozialer Medien. Sie gibt zahlreiche Tipps und zeigt Strategien, wie wir solche Eskalationsmuster erkennen und mit Klarheit darauf reagieren können. Auch, damit wir wieder Wege finden, respektvoll miteinander zu sprechen und Diskussionen über Meinungsunterschiede hinweg zu führen – online ebenso wie im Umgang mit dem persönlichen Umfeld. Denn davon lebt unsere Demokratie: gemeinsam Lösungen finden zu können. Dieses Buch liefert das Rüstzeug für politisch erhitzte Zeiten. Es hilft uns, selbst einen klaren Kopf zu bewahren, strategisch zu entscheiden, in welche Diskussionen wir Zeit und Energie investieren wollen, und uns selbst politisch nicht entmutigen zu lassen. Und es baut auf der Überzeugung auf, dass jede und jeder Einzelne von uns positiv mitbeeinflussen kann, wie in unserer Gesellschaft miteinander gesprochen wird.",1,http://books.google.com/books/content?id=G3sIEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,Ingrid Brodnig,https://www.goodreads.com/search?q=Wider%20die%20Verrohung%20Ingrid%20Brodnig,"In “Wider die Verrohung: Warum wir eine neue Streitkultur brauchen” analysiert Ingrid Brodnig, wie Hass und Hetze in digitalen und analogen Räumen zunehmen und die gesellschaftliche Debatte vergiften. Sie zeigt auf, wie Algorithmen und soziale Medien Polarisierung fördern, und plädiert für eine konstruktive Streitkultur, die respektvollen Dialog und Empathie stärkt. Mit praktischen Tipps und Beispielen bietet sie Lösungen, um Hassrede zu kontern und den Diskurs wieder zivilisierter zu gestalten.",2024-12-30 12:04:41.534096+00,2025-06-06 09:51:52.640925+00,9783710608124,,false,9c789a77-b8c6-44b6-8e5b-fba798c5fc3a,false,
e5f3923f-8b28-4736-9bb0-52daa0781f24,The long tail,,1,http://books.google.com/books/content?id=k9F2NwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,Chris Anderson,https://www.goodreads.com/search?q=The%20long%20tail%20Chris%20Anderson,,2025-03-26 04:37:25.236309+00,2025-06-06 09:51:49.291153+00,9783423345316,,false,ba895656-9646-4589-addd-bc90db10c431,false,
e6d70587-d864-4007-b158-47c8c86fd993,Comics machen,"Nach dem sich Scott McCloud in seinen ersten beiden Büchern »Comics richtig lesen« und »Comics neu erfinden« der Theorie und der Zukunft des Mediums Comic gewidmet hat, wendet er sich nun den praktischen Dingen zu. »Comics machen« schildert in gewohnt profunder und amüsanter Weise den Prozess des Comic-Schaffens. Hier lernt man alles über... - die Wahl des richtigen Bildausschnitts, um eine klare und stringente Geschichte zu erzählen. - die Aufteilung einer Seite, um den besten Lesefluss zu ermöglichen. - die gelungene Komposition von Texten und Bildern. - die Schaffung neuer und interessanter Figuren. - den Gebrauch von Körpersprache, Gestik und Mimik, um den Figuren Leben einzuhauchen. - die Schaffung vielfältiger und glaubhafter Welten, in denen die Leser sich verlieren können. - die richtigen Zeichenwerkzeuge. - die verschiedenen Comicstile und Genres. Dieses Buch ist ein umfassender Wegweiser für alle, die selbst Comics machen wollen. Ganz gleich ob sie für Comics, Manga oder Graphic Novels schwärmen, ob sie zeichnen, Geschichten schreiben oder beides verbinden wollen.",1,http://books.google.com/books/content?id=GNN6AwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,Scott McCloud,https://www.goodreads.com/search?q=Comics%20machen%20Scott%20McCloud,"Die Bibel wenn Du selber Comics machen möchtest, oder inspiriert werden möchtest und Deine Comic Generierung verbessern möchtest.",2025-01-04 11:51:17.822367+00,2025-06-06 09:51:52.285519+00,9783551786494,,false,96189531-2d90-4417-9be2-807c88f00a84,false,
ea579af6-1834-4397-9fb6-2e7f6fa4e253,Menschheit 2.0,"Das Jahr 2045 markiert einen historischen Meilenstein: Es ist das Jahr, in dem der Mensch seine biologischen Begrenzungen mithilfe der Technik überwinden wird. Diese als technologische Singularität bekannt gewordene Revolution wird die Menschheit für immer verändern. Googles Chefingenieur Ray Kurzweil, dessen wahnwitzigen Visionen in den vergangenen Jahrzehnten immer wieder genau ins Schwarze trafen, zeichnet in diesem Klassiker des Transhumanismus mit beispielloser Detailwut eine bunt schillernde Momentaufnahme der technischen Evolution und legt dar, weshalb diese so bald kein Ende finden, sondern im Gegenteil immer weiter an Dynamik gewinnen wird. Daraus ergibt sich eine ebenso faszinierende wie schockierende Vision für die Zukunft der Menschheit.",1,http://books.google.com/books/content?id=Ym14DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,Ray Kurzweil,https://www.goodreads.com/search?q=Menschheit%202.0%20Ray%20Kurzweil,,2025-03-26 04:36:05.339358+00,2025-06-06 09:51:49.445906+00,9783944203133,,false,ba895656-9646-4589-addd-bc90db10c431,false,
